rassrecv,h14itot,r13jhours,r14isret,racohbyr,r14ipena,r14jnjob,r14hlthlm,r14peninc,r14peni_n,h14absns,r13jhour2,h14adebt,r14jlten,h14atota,r14mstath,r13iearn,inw4,inw5,inw6,inw7,inw8,inw9,inw10,inw11,inw12,inw13,inw14,retire,r14agey_b,ragender
1,11472,52,0,4,0,5,1,0,0,0,0,0,5.8,12500,7,30000,0,0,0,1,0,0,0,0,0,0,0,1,61,1
1,129963,50,16380,3,69000,3,0,1,2,0,0,0,30,590000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,68,1
1,162259,40,14472,3,0,3,1,0,0,0,0,0,37.4,699000,1,40000,0,0,0,1,0,0,0,0,0,0,0,1,66,1
1,41304,18,5880,2,27600,3,0,1,1,0,0,0,32.6,716200,1,0,0,0,0,1,0,0,0,0,0,0,0,1,76,1
1,26616,40,14592,3,1000,1,0,1,1,0,0,0,26.4,220000,5,56000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,45560,0,8040,3,3600,5,1,1,1,0,0,0,13,213000,1,11000,0,0,0,1,0,0,0,0,0,0,0,1,71,2
1,28800,0,13200,3,8400,5,0,1,2,0,0,0,5.1,101200,1,39000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,17664,40,0,4,10800,2,0,1,1,8000,0,0,20.5,179500,1,75000,0,0,0,1,0,0,0,0,0,0,0,1,57,2
1,146665.7172,43,21050.54491,3,0,4,0,0,0,0,0,0,18,321000,1,20000,0,0,0,1,0,0,0,0,0,0,0,0,70,2
1,146665.7172,50,8069.172252,3,8796,7,0,1,1,0,0,0,3.8,321000,1,45000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,112631.3342,0,7764,3,0,1,1,0,0,0,0,0,12.4,1313924.51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,11312,0,10272,3,660,3,1,1,1,0,0,0,14,296800,5,15000,0,0,0,1,0,0,0,0,0,0,0,1,69,2
1,14412,30,7788,3,6624,2,1,1,2,0,0,5000,24.2,39350,7,13000,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,53443,40,17580,3,16339,5,0,1,2,0,0,0,20,271000,1,53000,0,0,0,1,0,0,0,0,0,0,0,1,66,1
1,30000,10,0,3,0,3,0,0,0,0,0,0,10.8,450000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62,1
1,51099,20,4884,3,30165,4,0,1,2,0,0,1200,27,190800,5,41000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,32748,35,0,4,0,5,0,0,0,125000,0,3000,4.6,423500,1,4000,0,0,0,1,0,0,0,0,0,0,0,0,61,2
1,41820,45,0,4,0,1,1,0,0,0,0,0,22.8,184000,1,25700,0,0,0,1,0,0,0,0,0,0,0,1,60,2
1,63252,40,7740,3,20052,3,0,0,0,0,0,0,47.5,151000,1,65000,0,0,0,1,0,0,0,0,0,0,0,1,68,1
1,22280,16,12000,4,4080,3,0,1,3,0,0,300,8.1,300308.0022,7,5000,0,0,0,1,0,0,0,0,0,0,0,0,62,2
1,15000,40,0,4,0,5,1,0,0,0,0,600,20,62415,1,9000,0,0,0,1,0,0,0,0,0,0,0,1,62,1
1,45764,60,12084,3,21600,4,0,1,1,0,0,0,12.7,366000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,73,1
1,28642,0,12816,3,10212,3,0,1,1,0,0,1000,34,312000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,72,1
1,24836,2,5712,3,0,2,0,0,0,0,0,3500,6.5,42500,1,400,0,0,0,1,0,0,0,0,0,0,0,1,64,2
1,107160,40,1800,3,0,3,0,0,0,0,0,0,29.7,328446.6912,1,87000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,12,40,0,3,0,2,0,0,0,0,0,0,11.6,12000,8,30000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,23304,32,10284,3,0,3,0,0,0,0,0,0,33.3,59500,5,11000,0,0,0,1,0,0,0,0,0,0,0,0,67,1
1,47418,30,7800,3,618,3,1,1,1,0,0,0,8.4,133000,1,46000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,21276,30,14580,3,696,5,1,1,1,5000,0,0,13,151100,1,0,0,0,0,1,0,0,0,0,0,0,0,1,71,1
1,21276,30,0,4,0,3,0,0,0,5000,0,0,13.2,151100,1,0,0,0,0,1,0,0,0,0,0,0,0,1,61,2
1,34440,40,0,4,0,1,0,0,0,0,0,2000,42,102800,1,40000,0,0,0,1,0,0,0,0,0,0,0,0,61,1
1,11338,40,8085,3,3241,3,1,1,1,0,0,0,22.5,3246,7,0,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,58812,40,12000,3,0,1,0,0,0,0,0,7000,25.2,63200,1,60000,0,0,0,1,0,0,0,0,0,0,0,1,64,2
1,44586,0,5950,3,13452,2,0,1,1,0,0,0,15,892500,1,26000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,17400,0,6480,3,0,3,1,0,0,0,0,0,10,334500,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63,2
1,82720,40,10020,3,25150,3,0,1,2,0,0,2000,15.6,1244000,1,120000,0,0,0,1,0,0,0,0,0,0,0,1,66,1
1,82720,50,4900,3,0,1,0,0,0,0,0,2000,10.9,1244000,1,55000,0,0,0,1,0,0,0,0,0,0,0,1,63,2
1,6100,40,6072,3,0,2,0,0,0,0,0,3000,10,1200000,7,38000,0,0,0,1,0,0,0,0,0,0,0,1,66,2
1,70540,0,19800,3,21000,3,0,1,1,0,0,0,18.6,274500,5,50000,0,0,0,1,0,0,0,0,0,0,0,1,69,2
1,98220,50,13200,3,5820,5,0,1,2,0,0,45000,9,322000,1,30000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,76003,0,0,4,36000,2,1,1,1,0,0,15000,26,152500,1,0,0,0,0,1,0,0,0,0,0,0,0,1,56,1
0,51400,0,0,3,27600,3,1,1,1,0,0,8000,22.8,256000,1,40000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,263452.2744,35,17292,3,0,2,0,0,0,0,0,0,35.7,3382949.768,1,95000,0,0,0,1,0,0,0,0,0,0,0,0,69,1
1,24300,40,0,3,0,2,1,0,0,0,0,0,8.6,53000,5,24000,0,0,0,1,0,0,0,0,0,0,0,1,64,2
1,34160,35,10080,3,0,1,1,0,0,0,0,0,21.8,321500,1,33000,0,0,0,1,0,0,0,0,0,0,0,1,64,2
1,18000,40,16800,3,0,4,0,0,0,0,0,0,2.7,122000,5,35000,0,0,0,1,0,0,0,0,0,0,0,1,66,1
1,173800,40,0,4,0,4,0,0,0,0,0,0,24,765000,1,36000,0,0,0,1,0,0,0,0,0,0,0,0,58,2
1,28232,15,11232,3,0,1,0,0,0,0,0,0,46.7,706500,7,0,0,0,0,1,0,0,0,0,0,0,0,1,70,2
1,43599,37,14400,3,0,4,0,0,0,0,0,0,13.7,17200,7,32000,0,0,0,1,0,0,0,0,0,0,0,0,71,2
1,32790,30,9720,3,0,6,0,0,0,0,0,0,8,4700,5,18000,0,0,0,1,0,0,0,0,0,0,0,0,71,1
1,35116,8,5700,3,816,1,0,1,1,0,0,1500,21.7,408500,1,0,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,21478,40,3572,3,0,2,0,0,0,0,0,0,28.7,355000,1,34000,0,0,0,1,0,0,0,0,0,0,0,0,63,2
1,61148,0,15600,3,0,1,1,0,0,0,0,0,34.3,779000,1,50000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,68204,24,11004,3,0,3,0,0,0,0,0,0,15.4,30000,1,20000,0,0,0,1,0,0,0,0,0,0,0,1,67,1
1,15140,20,4140,3,0,3,0,0,0,0,0,0,15.3,174600,7,17000,0,0,0,1,0,0,0,0,0,0,0,0,65,2
1,56430.11612,12,6336,3,0,1,0,0,0,110000,0,0,35.7,2255258.041,1,5000,0,0,0,1,0,0,0,0,0,0,0,0,67,2
1,173636,30,0,4,0,1,0,0,0,0,0,0,18.9,1185000,1,60000,0,0,0,1,0,0,0,0,0,0,0,1,60,2
1,35520,10,12120,3,10200,2,0,1,1,0,0,0,3.8,957500,7,0,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,66744,20,10800,3,16800,4,0,1,2,0,0,0,21,134000,1,9000,0,0,0,1,0,0,0,0,0,0,0,1,69,1
1,178312,60,4104,3,50400,4,1,1,1,0,0,3500,28,204100,1,19000,0,0,0,1,0,0,0,0,0,0,0,1,72,1
1,71040,20,13800,2,13200,4,0,1,1,0,0,0,32.2,393000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,75,1
1,24235,45,15235,3,0,1,0,1,1,0,0,700,27.7,81300,7,45500,0,0,0,1,0,0,0,0,0,0,0,0,65,2
1,65016,55,6684,3,1200,2,0,1,1,0,0,0,13,442000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63,2
1,53280,60,10860,3,0,2,0,0,0,0,0,0,44.5,65000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,72,1
1,53280,60,3408,3,0,2,0,0,0,0,0,0,44,65000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,68,2
1,34890,40,8890,3,0,3,0,0,0,0,0,0,16,91500,1,28000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,5970,40,2292,5,0,1,1,0,0,0,0,1500,30,86800,5,35000,0,0,0,1,0,0,0,0,0,0,0,1,55,2
1,35144,0,12384,3,0,5,1,0,0,0,0,48000,10.1,800500,7,45000,0,0,0,1,0,0,0,0,0,0,0,0,67,2
1,34153.41865,14,10800,3,0,2,0,0,0,0,0,0,18.3,393000,1,5000,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,85860,20,7560,3,7200,2,0,1,1,0,0,0,18.4,253000,1,12000,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,44000,8,5640,3,0,2,1,0,0,0,0,0,1.3,68000,1,18000,0,0,0,1,0,0,0,0,0,0,0,1,63,2
1,3692,20,0,4,0,4,0,0,0,0,0,0,9.9,105834.438,7,4000,0,0,0,1,0,0,0,0,0,0,0,0,60,2
1,44150.36393,40,12486.36393,3,20400,1,0,1,1,0,0,0,37.1,357326.0032,1,22000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,6832,40,4328,5,2400,3,1,1,1,0,0,1500,13.7,86800,7,26000,0,0,0,1,0,0,0,0,0,0,0,1,56,2
1,27778.88848,24,15600,3,0,5,1,0,0,0,20,0,6.3,30000,7,18000,0,0,0,1,0,0,0,0,0,0,0,0,72,2
1,32249.8616,0,15519.8616,3,746,1,1,1,1,0,0,2500,41.5,146500,1,36000,0,0,0,1,0,0,0,0,0,0,0,1,65,1
1,175060,45,0,3,0,2,0,0,0,0,0,1000,25,1165500,1,165000,0,0,0,1,0,0,0,0,0,0,0,1,65,1
1,87856,40,14856,3,0,6,0,0,0,0,0,0,11.2,614000,1,36000,0,0,0,1,0,0,0,0,0,0,0,0,63,1
1,32000,16,12000,3,0,3,1,0,0,0,0,10000,14.1,89700,1,5000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,38958,40,0,3,0,5,0,0,0,0,3,1700,12.8,134300,1,22000,0,0,0,1,0,0,0,0,0,0,0,0,62,2
1,38958,40,7734,3,13212,8,1,1,1,0,0,1700,33.7,134300,1,13500,0,0,0,1,0,0,0,0,0,0,0,1,62,1
1,15600,0,15600,3,0,1,0,0,0,0,0,0,43.3,172000,5,60000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,16744,0,0,4,0,1,1,0,0,0,0,1000,8.6,780000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,60,2
1,27700,4,9600,2,7500,4,0,1,1,0,0,0,26.5,128000,1,500,0,0,0,1,0,0,0,0,0,0,0,1,75,1
1,22568,30,4944,3,0,1,0,0,0,0,0,0,10.8,114000,1,4000,0,0,0,1,0,0,0,0,0,0,0,1,72,2
1,41988,10,5988,3,0,3,0,0,0,0,0,0,17,360000,1,1500,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,27236,0,0,3,27228,3,0,1,3,0,0,0,16.7,92300,7,18000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,37520,45,0,4,18000,1,0,1,1,0,0,0,17.1,856639.4245,1,55000,0,0,0,1,0,0,0,0,0,0,0,1,60,2
1,42568,45,16368,3,0,1,0,1,1,0,0,0,35.6,234000,5,40000,0,0,0,1,0,0,0,0,0,0,0,0,68,2
1,70936,10,17400,3,0,2,0,0,0,0,0,0,22.3,311000,1,44000,0,0,0,1,0,0,0,0,0,0,0,0,67,1
1,25412,0,8004,3,0,3,1,0,0,0,0,0,23,10000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,68,1
1,32860,40,11580,3,0,3,0,0,0,0,0,8000,18.8,103100,1,25000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,25524,40,5880,3,0,3,0,0,0,0,0,0,22,234600,1,30000,0,0,0,1,0,0,0,0,0,0,0,1,65,1
1,17424,40,11976,3,0,3,0,0,0,0,0,0,15.9,514500,1,29000,0,0,0,1,0,0,0,0,0,0,0,1,70,1
1,18579.4915,15,6000,3,0,3,1,0,0,0,0,0,9,41000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,66,1
1,17242,43,7848,3,0,1,0,0,0,0,0,0,16.4,33000,8,21000,0,0,0,1,0,0,0,0,0,0,0,0,70,1
1,30656,20,15480,3,0,4,1,0,0,0,0,0,19.2,384000,1,42000,0,0,0,1,0,0,0,0,0,0,0,1,69,2
1,22600,50,15600,3,0,2,0,0,0,0,0,0,27,855000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,22600,0,0,4,0,2,0,0,0,0,0,0,21.6,855000,1,22000,0,0,0,1,0,0,0,0,0,0,0,1,61,2
1,69864,16,13440,3,2400,3,1,1,1,0,0,0,24,141000,1,29000,0,0,0,1,0,0,0,0,0,0,0,0,64,1
1,67515,40,4279,4,15624,1,1,1,1,0,0,5000,33.3,130000,7,36000,0,0,0,1,0,0,0,0,0,0,0,1,61,2
1,82687,30,7896,3,0,2,0,0,0,0,0,0,4.5,1243000,1,9000,0,0,0,1,0,0,0,0,0,0,0,1,66,2
1,78528,0,13200,3,2028,4,0,1,1,0,0,0,9.3,122200,1,30000,0,0,0,1,0,0,0,0,0,0,0,0,71,1
1,7224,0,7224,3,0,4,0,0,0,0,0,0,20.5,47000,4,17000,0,0,0,1,0,0,0,0,0,0,0,1,71,1
1,13230,0,310,3,0,3,0,0,0,0,0,0,9.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,63,1
1,95044,45,14244,3,0,4,0,0,0,0,0,6000,17,799300,1,52000,0,0,0,1,0,0,0,0,0,0,0,0,68,1
1,30424,10,8424,3,0,3,0,0,0,0,0,0,21.2,761000,8,0,0,0,0,1,0,0,0,0,0,0,0,1,68,2
1,44937.95415,40,13137.95415,2,0,1,0,0,0,0,0,0,43.8,823812.1132,1,1,0,0,0,1,0,0,0,0,0,0,0,1,73,1
1,18166,32,5700,3,0,4,0,0,0,0,0,6000,10,614700,1,12000,0,0,0,1,0,0,0,0,0,0,0,0,64,2
1,39960,0,5000,3,0,1,0,0,0,0,0,0,27.3,148000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63,2
0,55414,0,0,4,15600,1,1,1,1,0,0,0,24.3,511500,5,50000,0,0,0,1,0,0,0,0,0,0,0,1,61,1
0,42668,60,0,3,9600,1,1,1,1,0,0,0,30.7,213100,1,36000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,49070,40,1070,3,0,6,0,0,0,0,0,6000,7,128000,5,28000,0,0,0,1,0,0,0,0,0,0,0,0,62,1
1,37446,40,9520,3,0,2,0,0,0,0,0,15000,22,356000,1,40000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,11724,0,1800,3,0,2,1,0,0,0,0,0,5,12500,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62,2
1,45672,40,12960,3,8400,4,0,1,1,0,0,0,21.5,347000,1,10000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,152596.762,35,4200,3,0,2,0,0,0,0,0,2000,18.8,411000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,64,2
1,2401,40,0,4,0,4,0,0,0,0,0,6000,21.2,104500,1,26000,0,0,0,1,0,0,0,0,0,0,0,1,60,2
1,37304,0,12096,3,0,3,1,0,0,0,0,0,23,151000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,81612,0,15600,3,45600,3,0,1,1,0,0,0,20.8,728500,5,3200,0,0,0,1,0,0,0,0,0,0,0,1,72,2
1,18924,35,6816,3,0,3,1,1,1,0,0,4000,31,12000,1,8000,0,0,0,1,0,0,0,0,0,0,0,1,68,2
1,62728,30,10728,3,0,4,0,0,0,0,0,200,10.3,14200,5,26000,0,0,0,1,0,0,0,0,0,0,0,0,65,2
1,39890,40,6300,3,5400,3,0,1,1,0,0,10000,21.6,140500,1,40000,0,0,0,1,0,0,0,0,0,0,0,0,63,2
1,39890,30,7200,3,5940,3,1,0,0,0,0,10000,26,140500,1,37000,0,0,0,1,0,0,0,0,0,0,0,0,67,1
1,126892,10,7956,3,57600,3,0,1,2,0,0,0,20,588000,1,8000,0,0,0,1,0,0,0,0,0,0,0,1,68,1
1,40816,30,0,4,0,2,1,0,0,0,0,0,7.5,265000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,56,2
1,71776,10,2976,3,36000,3,1,1,1,0,0,0,30,696000,1,4000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,36580,40,16380,3,0,2,0,0,0,1,0,0,27.8,1456000,1,60000,0,0,0,1,0,0,0,0,0,0,0,1,69,2
1,94604,4,6168,3,0,5,0,0,0,0,0,0,16.7,536000,1,7500,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,43200,25,0,4,0,2,0,0,0,0,0,0,11.3,157000,1,1500,0,0,0,1,0,0,0,0,0,0,0,0,60,2
1,158035,30,4980,3,0,1,0,0,0,10000,0,0,23.2,136300,1,0,0,0,0,1,0,0,0,0,0,0,0,1,66,2
1,23186,8,9000,3,0,1,1,0,0,0,0,0,10.5,295000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,72,2
1,125800,40,8400,3,60600,2,0,1,2,0,0,0,29,545000,1,80000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,12288,6,5820,3,0,1,0,0,0,0,0,0,12.7,182000,5,2300,0,0,0,1,0,0,0,0,0,0,0,1,66,2
1,18228,0,7080,3,0,5,0,0,0,0,0,8000,11.1,33000,2,22000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,86400,40,19200,3,0,5,0,0,0,0,0,4000,8.5,40000,1,83000,0,0,0,1,0,0,0,0,0,0,0,1,68,1
1,97768,45,15768,3,0,4,0,0,0,0,10,0,16.7,509000,7,92000,0,0,0,1,0,0,0,0,0,0,0,0,62,1
1,5488,0,0,4,0,3,1,0,0,0,0,0,17.2,865000,1,2,0,0,0,1,0,0,0,0,0,0,0,1,58,1
1,26480,0,1280,5,0,1,1,0,0,0,0,0,13.6,258000,1,35000,0,0,0,1,0,0,0,0,0,0,0,1,56,2
1,153468,30,14268,3,0,2,0,0,0,1,0,0,31.4,3233000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,67,1
1,18566,0,0,4,0,5,0,0,0,0,0,0,6,85000,1,6000,0,0,0,1,0,0,0,0,0,0,0,1,61,2
1,69270,0,6270,3,0,3,0,0,0,0,0,1200,21,273900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,63,2
1,20470,25,6492,3,0,2,1,0,0,0,0,0,12,235000,5,2500,0,0,0,1,0,0,0,0,0,0,0,1,64,2
0,96544,20,0,3,55620,6,1,1,1,0,0,0,34.3,785000,1,80000,0,0,0,1,0,0,0,0,0,0,0,1,67,1
1,9279,0,9084,3,195,1,1,1,1,0,0,0,4,0,7,4000,0,0,0,1,0,0,0,0,0,0,0,1,66,2
1,53384,0,17640,3,17040,4,1,1,1,0,0,0,10,290000,1,30000,0,0,0,1,0,0,0,0,0,0,0,0,65,1
1,20568.15308,0,11400,3,0,5,1,0,0,0,0,0,16,264500,1,18500,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,41664,0,16380,3,25100,2,0,1,4,0,0,0,17.3,135000,1,85000,0,0,0,1,0,0,0,0,0,0,0,1,64,1
1,64920,0,15120,3,42000,2,1,1,1,0,0,7000,21.2,3500,1,48000,0,0,0,1,0,0,0,0,0,0,0,1,66,1
1,26091,20,485,3,0,2,1,0,0,0,0,0,9.9,132100,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62,2
1,9840,8,0,3,0,3,1,0,0,0,0,0,4.6,1200,5,0,0,0,0,1,0,0,0,0,0,0,0,1,62,2
1,33360,40,4560,3,12000,4,0,1,1,0,0,0,6.7,1041464.096,7,33000,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,128924,20,15600,3,25200,1,0,1,1,0,0,0,24.6,608000,1,21000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,19212,40,11928,3,12,6,1,1,1,0,0,0,19,132600,8,10000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,35762,40,1058,3,704,6,0,1,2,0,0,5000,9,60000,1,35000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,55916,40,13296,3,5400,2,0,1,1,0,0,2200,29.9,145300,1,36000,0,0,0,1,0,0,0,0,0,0,0,0,64,1
1,80060,35,14940,3,0,5,0,0,0,0,0,5000,8.6,123000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,67,1
1,11400,30,0,3,0,2,0,0,0,0,0,0,25,5500,7,0,0,0,0,1,0,0,0,0,0,0,0,0,62,1
1,164776,30,16800,3,10476,5,0,1,1,30000,0,0,27,547000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,65,1
1,163612,40,10512,3,0,4,0,0,0,0,0,0,21.1,243000,1,30000,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,84838,6,7884,2,0,1,1,0,0,125000,5,0,51,298500,1,4500,0,0,0,1,0,0,0,0,0,0,0,0,77,1
1,38835.19188,40,7800,3,14119,2,1,1,1,145000,0,15000,37.6,410200,1,52000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,36300,50,9600,3,0,9,0,0,0,0,0,0,5.5,257800,1,15000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,40552,37,10752,3,0,3,0,0,0,0,0,0,15.9,305500,1,31000,0,0,0,1,0,0,0,0,0,0,0,0,70,1
1,57564,3,15600,3,3252,3,0,1,1,0,0,0,28,178000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,71,1
1,37624,40,0,3,0,3,0,0,0,0,0,0,11.5,233000,1,20000,0,0,0,1,0,0,0,0,0,0,0,0,65,2
1,95462.37786,45,13202.37786,3,0,1,0,0,0,0,0,0,23.5,939100,1,65000,0,0,0,1,0,0,0,0,0,0,0,1,68,1
1,9240,40,9240,3,0,1,1,0,0,0,0,0,15.6,88500,5,23000,0,0,0,1,0,0,0,0,0,0,0,1,71,2
1,42488,0,13836,3,4704,1,0,1,1,130000,0,0,27.4,540351.6738,1,30000,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,29958,0,8358,3,0,3,0,0,0,1,0,0,29.8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,151386.0597,27,2700,4,0,4,0,0,0,0,0,0,19,50200,5,32000,0,0,0,1,0,0,0,0,0,0,0,1,61,2
1,18400,20,6000,3,0,5,0,0,0,6000,0,0,26,194000,7,6000,0,0,0,1,0,0,0,0,0,0,0,1,70,2
1,48828,0,11640,3,14400,1,0,1,1,0,0,800,28,85400,1,32000,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,66103,20,9000,3,32400,2,1,1,1,0,0,0,32.6,478000,1,47183,0,0,0,1,0,0,0,0,0,0,0,0,63,1
1,13920,15,9300,3,0,2,0,0,0,0,0,0,39.9,163000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,71,1
1,45652,40,7630,3,686,3,0,1,2,0,0,0,28,121650,1,25000,0,0,0,1,0,0,0,0,0,0,0,1,63,1
1,5824,40,0,3,0,1,0,1,1,0,0,0,35.2,44000,1,28000,0,0,0,1,0,0,0,0,0,0,0,1,65,1
1,24940,40,7984,3,0,5,1,0,0,0,0,0,34.2,68000,7,15000,0,0,0,1,0,0,0,0,0,0,0,1,62,2
1,39216,0,16344,3,21540,1,1,1,1,0,0,335,44.6,821023,1,0,0,0,0,1,0,0,0,0,0,0,0,1,65,1
1,32184,40,9396,3,1188,1,1,1,1,0,0,1200,26.1,89228,1,19000,0,0,0,1,0,0,0,0,0,0,0,1,66,2
1,32184,30,14400,1,6000,2,1,1,1,0,0,1200,36,89228,1,8000,0,0,0,1,0,0,0,0,0,0,0,1,84,1
1,173944,50,11340,3,10704,4,1,1,1,1059831.845,0,0,11.5,1846831.845,1,0,0,0,0,1,0,0,0,0,0,0,0,1,71,1
1,41250,0,14400,3,9600,3,0,1,1,0,0,0,34.3,481500,1,38000,0,0,0,1,0,0,0,0,0,0,0,0,64,1
1,84946,50,0,3,0,2,1,1,1,2,0,0,36.2,835000,1,40000,0,0,0,1,0,0,0,0,0,0,0,1,65,1
1,52185,40,4545,3,0,2,0,0,0,0,0,20000,22,12500,1,26000,0,0,0,1,0,0,0,0,0,0,0,0,62,1
1,47228,40,728,3,0,5,0,0,0,150000,0,6000,8.7,399000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,63,2
1,44688,0,6600,2,0,2,0,0,0,0,0,0,20,294000,1,4000,0,0,0,1,0,0,0,0,0,0,0,1,73,2
1,75948,10,7548,3,7200,1,0,1,1,275000,0,0,18.6,414000,1,25000,0,0,0,1,0,0,0,0,0,0,0,1,67,2
1,26936,40,4080,3,0,2,1,0,0,0,0,0,4.7,10500,1,0,0,0,0,1,0,0,0,0,0,0,0,1,71,2
1,124232,20,19500,3,32412,2,0,1,1,0,0,750000,50.7,1426420.751,1,62000,0,0,0,1,0,0,0,0,0,0,0,1,70,1
1,48900,40,0,5,0,4,0,0,0,25000,5,15000,8.3,208700,1,0,0,0,0,1,0,0,0,0,0,0,0,0,55,2
1,59078.9795,5,4560,3,0,5,0,0,0,0,0,0,9.8,2865734.472,1,2800,0,0,0,1,0,0,0,0,0,0,0,1,72,2
1,58365.55905,20,12365.55905,3,6840,2,1,1,1,0,0,0,11.3,63000,1,10057,0,0,0,1,0,0,0,0,0,0,0,1,67,1
1,34488,40,12096,3,0,2,1,1,1,0,0,400,30.1,101600,1,28175,0,0,0,1,0,0,0,0,0,0,0,1,65,2
1,9816,20,6816,3,0,3,0,0,0,0,0,0,11,300,4,7000,0,0,0,1,0,0,0,0,0,0,0,0,62,2
1,410140,20,8400,3,0,4,1,0,0,0,0,0,12,525000,1,8000,0,0,0,1,0,0,0,0,0,0,0,1,65,1
1,51556,40,14400,3,8556,2,0,1,1,2,0,0,25,1024000,1,20000,0,0,0,1,0,0,0,0,0,0,0,1,71,1
1,18266,50,15960,3,0,2,0,0,0,0,0,0,18.8,457800,5,62000,0,0,0,1,0,0,0,0,0,0,0,1,68,2
1,288020,25,3600,3,0,4,0,0,0,25000,10,0,21.3,712000,1,155000,0,0,0,1,0,0,0,0,0,0,0,0,65,1
1,2000,50,0,3,0,3,1,0,0,0,0,0,9,78000,5,50000,0,0,0,1,0,0,0,0,0,0,0,1,67,1
1,25350,3,1200,3,0,2,1,0,0,0,0,1000,19.8,44000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,64,2
1,17052,30,11160,3,1668,3,1,1,1,0,0,3690,2.3,-963,1,232000,0,0,0,1,0,0,0,0,0,0,0,0,70,1
